category,service_name,description,unit,price,regulation_reference,source_page
J. Minyak Jahe,Warna,,per sampel,15000,Pergub Jateng No. 35 Tahun 2024,43
J. Minyak Jahe,Berat jenis,,per sampel,40000,Pergub Jateng No. 35 Tahun 2024,44
J. Minyak Jahe,Indeks bias,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,44
J. Minyak Jahe,Putaran optik,,per sampel,35000,Pergub Jateng No. 35 Tahun 2024,44
J. Minyak Jahe,Bilangan asam,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,44
J. Minyak Jahe,Bilangan ester,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,44
J. Minyak Jahe,Bilangan ester setelah asetilasi,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,44
J. Minyak Jahe,Minyak lemak,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,44
J. Minyak Jahe,Sidik jari (Gas Chromatography),,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,44
Gaplek,Kadar air (metoda oven),,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,44
Gaplek,Kadar pati,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,44
Gaplek,Kadar serat,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,44
Gaplek,Kadar pasir/silica,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,44
Tembakau,Organoleptik,,per sampel,50000,Pergub Jateng No. 35 Tahun 2024,44
Tembakau,Kadar air (metoda Dean Stark),,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,44
Tembakau,Kadar abu,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,44
Tembakau,Kadar abu silikat,,per sampel,85000,Pergub Jateng No. 35 Tahun 2024,44
Tembakau,Kadar nitrogen,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,44
Tembakau,Kadar Nikotine,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,44
Tembakau,Kadar Clorida ( dari abu ),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,44
Tembakau,Kadar Clorida ( dari sampel awal ),,per sampel,135000,Pergub Jateng No. 35 Tahun 2024,44
Tembakau,Kadar Gula,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,44
Tembakau,Kadar kotoran,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,44
Pala,Keseragaman biji,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,44
Pala,Kontaminasi jamur,,1 sample,25000,Pergub Jateng No. 35 Tahun 2024,44
Alkohol Teknis,Kadar etanol,,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,44
Alkohol Teknis,Bobot jenis,,per sampel,40000,Pergub Jateng No. 35 Tahun 2024,44
Alkohol Teknis,Metanol,,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,44
A. Pupuk Tsp,Kadar phospor,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,44
A. Pupuk Tsp,Kadar asam bebas,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,44
B. Pupuk Urea,Kadar nitrogen,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,44
B. Pupuk Urea,Kadar air (metoda Karl Fisher),,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,44
B. Pupuk Urea,Kadar biuret,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,44
"C. Pupuk Urea Tablet,",Kadar nitrogen,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,44
"C. Pupuk Urea Tablet,",Kadar air (metoda Karl Fisher),,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,44
"C. Pupuk Urea Tablet,",Kadar biuret,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,44
"C. Pupuk Urea Tablet,",Kekuatan penghancuran,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,44
5. Ukuran ;,Diameter,,per sampel,50000,Pergub Jateng No. 35 Tahun 2024,45
5. Ukuran ;,Berat,,per sampel,50000,Pergub Jateng No. 35 Tahun 2024,45
5. Ukuran ;,Toleransi pecah,,per sampel,50000,Pergub Jateng No. 35 Tahun 2024,45
D. Pupuk Urea Amunium Fosfat,Kadar nitrogen,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,45
D. Pupuk Urea Amunium Fosfat,Kadar fosfor dihitung sebagai P2O5,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,45
D. Pupuk Urea Amunium Fosfat,Kadar air (metoda Karl Fisher),,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,45
D. Pupuk Urea Amunium Fosfat,lolos,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,45
E. Pupuk Npk Padat,Kadar air (metoda Karl Fisher),,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,45
E. Pupuk Npk Padat,Nitrogen total,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,45
E. Pupuk Npk Padat,Fosfor larut dalam sitrat 2 % sebagai,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,45
E. Pupuk Npk Padat,Kalium sebagai K2O,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,45
E. Pupuk Npk Padat,Jumlah kadar NP2O5 dan K2O,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,45
Pupuk Kalium Klorida,Kadar air (metoda Karl Fisher),,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,45
Pupuk Kalium Klorida,Kadar kalium sebagai K2O,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,45
"Pertanian,",Kadar air (metoda Karl Fisher),,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,45
"Pertanian,",Total,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,45
"Pertanian,",Larutan dalam asam 2 %,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,45
3. Kehalusan,Kehalusan lolos 80 mesh tyler,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,45
3. Kehalusan,Kahalusan lolos 25 mesh tyler,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,45
3. Kehalusan,Cadmium (Cd),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,45
3. Kehalusan,Timbel (Pb),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,45
3. Kehalusan,Raksa (Hg),,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,45
3. Kehalusan,Kadar cemaran Arsen (As),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,45
"Pupuk Amonium Klorida,",Kadar air (metoda Karl Fisher),,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,45
"Pupuk Amonium Klorida,",Kadar nitrogen,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,45
"Pupuk Amonium Klorida,",Kadar asam bebas (sebagai HCl),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,45
"Pupuk Amonium Sulfat,",Kadar air (metoda Karl Fisher),,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,45
"Pupuk Amonium Sulfat,",Kadar nitrogen,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,45
"Pupuk Amonium Sulfat,",Kadar belarang,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,45
"Pupuk Amonium Sulfat,",Kadar asam bebas (sebagai H2SO4),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,45
"Pupuk Kalium Sulfat,",Kadar air (metoda Karl Fisher),,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,45
"Pupuk Kalium Sulfat,",Kalium sebagai kalium oksida (K2O),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,45
"Pupuk Kalium Sulfat,",Kadar belerang (S),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,45
"Pupuk Kalium Sulfat,",Asam bebas (sebagai H2SO4),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,45
"Pupuk Kalium Sulfat,",Kadar klorida (Cl),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,45
"Pupuk Tripel Super Fosfat,",Kadar air (metoda Karl Fisher),,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,46
"Pupuk Tripel Super Fosfat,",Total,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,46
"Pupuk Tripel Super Fosfat,",Larut dalam asam sitrat 2 %,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,46
"Pupuk Tripel Super Fosfat,",Larut dalam air,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,46
"Pupuk Tripel Super Fosfat,",Asam bebas sebagai H3PO4,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,46
"Pupuk Tripel Super Fosfat,",Cadmium (Cd),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,46
"Pupuk Tripel Super Fosfat,",Timbal (Pb),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,46
"Pupuk Tripel Super Fosfat,",Raksa (Hg),,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,46
"Pupuk Tripel Super Fosfat,",Kadar cemaran arsen (As),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,46
Pupuk Tripel Super Fosfat Plus,Kadar air (metoda Karl Fisher),,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,46
Pupuk Tripel Super Fosfat Plus,Total,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,46
Pupuk Tripel Super Fosfat Plus,Larut dalam asam sitrat 2 %,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,46
Pupuk Tripel Super Fosfat Plus,Larut dalam air,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,46
Pupuk Tripel Super Fosfat Plus,Kadar asam bebas sebagai H3PO4,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,46
Pupuk Tripel Super Fosfat Plus,Kadar seng sebagai ZnO,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,46
"Pupuk Mono Amonium Fosfat,",Kadar air (metoda Karl Fisher),,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,46
"Pupuk Mono Amonium Fosfat,",Kdar nitrogen,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,46
"Pupuk Mono Amonium Fosfat,",Kadar fosfor (dihitung sebagai P2O5),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,46
"Pupuk Mono Amonium Fosfat,",lolos,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,46
"Pupuk Diamonium Fosfat,",Kadar air (metoda Karl Fisher),,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,46
"Pupuk Diamonium Fosfat,",Kadar nitrogen,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,46
"Pupuk Diamonium Fosfat,",Kadar fosfor (dihitung sebagai P2O5),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,46
"Pupuk Diamonium Fosfat,",lolos,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,46
"Pupuk Diamonium Fosfat,",Cadmium (Cd),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,46
"Pupuk Diamonium Fosfat,",Timbel (Pb),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,46
"Pupuk Diamonium Fosfat,",Raksa (Hg),,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,46
"Pupuk Diamonium Fosfat,",Kadar cemaran arsen (As),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,46
Pupuk Dolomit,Kadar air (metoda Karl Fisher),,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,46
Pupuk Dolomit,Kadar magnesium sebagai MgO,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,46
Pupuk Dolomit,Kadar kalsium sebagai CaO,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,46
Pupuk Dolomit,Kadar Al2O3 + Fe2O3,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,46
Pupuk Dolomit,Kadar silikat sebagai SiO2,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,46
6. Kehalusan,mesh,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,46
6. Kehalusan,mesh,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,46
6. Kehalusan,Daya netralisasi (dihitung setara,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,46
Pupuk Borat,Kadar air (metoda Karl Fisher),,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,47
Pupuk Borat,Boron oksida (B2O3),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,47
Pupuk Borat,Natrium oksida (Na2O),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,47
Pupuk Borat,Sulfat (SO4),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,47
Pupuk Borat,Cadmium (Cd),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,47
1. Keadaan,Bentuk,,per sampel,15000,Pergub Jateng No. 35 Tahun 2024,47
1. Keadaan,Warna,,per sampel,15000,Pergub Jateng No. 35 Tahun 2024,47
1. Keadaan,pH,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,47
1. Keadaan,Bobot jenis pada suhu 25 0C,,per sampel,40000,Pergub Jateng No. 35 Tahun 2024,47
1. Keadaan,Total nitrogen,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,47
1. Keadaan,Bahan organik,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,47
Pupuk Sp36,Kadar air (metoda Karl Fisher),,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,47
Pupuk Sp36,P2O5 total,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,47
Pupuk Sp36,P2O5 larut dalam asam sitrat 2 %,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,47
Pupuk Sp36,P2O5 larut dalam air,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,47
Pupuk Sp36,Kadar belerang (sebagai S),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,47
Pupuk Sp36,Kadar asam bebas (sebagai H3PO4),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,47
Pupuk Sp36 Plus Zn,Kadar air (metoda Karl Fisher),,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,47
Pupuk Sp36 Plus Zn,P2O5 total,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,47
Pupuk Sp36 Plus Zn,P2O5 larut dalam asam sitrat 2 %,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,47
Pupuk Sp36 Plus Zn,P2O5 larut dalam air,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,47
Pupuk Sp36 Plus Zn,Kadar belerang (sebagai S),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,47
Pupuk Sp36 Plus Zn,Kadar asam bebas (sebagai H3PO4),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,47
Pupuk Sp36 Plus Zn,Kadar seng (sebagai (ZnO),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,47
Pupuk Organik,C Organik,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,47
Pupuk Organik,C/N Rasio,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,47
Pupuk Organik,Kadar air (metoda Karl Fisher),,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,47
Pupuk Organik,"Bahan ikutan (plastik, kaca, kerikil)",,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,47
Pupuk Organik,Raksa (Hg),,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,47
Pupuk Organik,Kadmium (Cd),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,47
Pupuk Organik,Timbal (Pb),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,47
Pupuk Organik,Cemaran Arsen (As),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,47
Pupuk Organik,pH,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,47
Pupuk Organik,N,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,47
Pupuk Organik,P2O5,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,47
Pupuk Organik,K2O,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,47
Pupuk Organik,Escherichia Coli,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,47
Pupuk Organik,Salmonella,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,47
10 Hara Mikro,Fe,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,48
10 Hara Mikro,Zn,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,48
10 Hara Mikro,Cu,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,48
10 Hara Mikro,Mn,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,48
10 Hara Mikro,Co,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,48
Beras Organik,Hama dan penyakit,,per sampel,20000,Pergub Jateng No. 35 Tahun 2024,48
Beras Organik,"Bau apek, asam atau bau asing lainnya",,per sampel,20000,Pergub Jateng No. 35 Tahun 2024,48
Beras Organik,Campuran dedak dan bekatul,,per sampel,20000,Pergub Jateng No. 35 Tahun 2024,48
Beras Organik,Bahan kimia yang membahayakan dan,,per sampel,20000,Pergub Jateng No. 35 Tahun 2024,48
Beras Organik,Derajad sosoh,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,48
Beras Organik,Kadar air,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,48
Beras Organik,Butir kepala,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,48
Beras Organik,Butir patah,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,48
Beras Organik,Butir menir,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,48
Beras Organik,Butir merah,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,48
Beras Organik,Butir kuning/rusak,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,48
Beras Organik,Butir mengapur,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,48
Beras Organik,Benda asing,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,48
Beras Organik,Butir gabah,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,48
Beras Organik,Timbel (Pb),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,48
Beras Organik,Kadmium (Cd),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,48
Beras Organik,Tembaga (Cu),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,48
Beras Organik,Besi (Fe),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,48
Beras Organik,Seng (Zn),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,48
Beras Organik,Organoklorin,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,48
Beras Organik,Organofosfat,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,48
Beras Organik,Karbamat,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,48
Gabah,Adanya hama dan penyakit,,per sampel,20000,Pergub Jateng No. 35 Tahun 2024,48
Gabah,lainnya,,per sampel,20000,Pergub Jateng No. 35 Tahun 2024,48
Gabah,pupuk,,per sampel,20000,Pergub Jateng No. 35 Tahun 2024,48
Gabah,Gabah tidak boleh panas,,per sampel,20000,Pergub Jateng No. 35 Tahun 2024,48
Gabah,Kadar air,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,48
Gabah,Gabah hampa,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,48
Gabah,Butir rusak + butir kuning,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,48
Gabah,Butir mengapur + gabah muda,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,48
Gabah,Butir merah,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,48
Gabah,Benda asing,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,48
Gabah,Gabah varietas lain,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,48
Gabah,"lonjong, gabah bulat",,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,48
Gabah,Varietas padi,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,48
Gabah,Berat biji (gr/l),,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,49
Gabah,Rendemen giling (%),,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,49
Gabah,Butir retak (%),,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,49
Jagung,Hama dan Penyakit,,per sampel,20000,Pergub Jateng No. 35 Tahun 2024,49
Jagung,lainnya,,per sampel,20000,Pergub Jateng No. 35 Tahun 2024,49
Jagung,Suhu,,per sampel,20000,Pergub Jateng No. 35 Tahun 2024,49
Jagung,Kadar air,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,49
Jagung,Butir rusak,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,49
Jagung,Butir warna lain,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,49
Jagung,Butir pecah,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,49
Jagung,Kadar kotoran,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,49
Jamu,Pemerian,,per sampel,40000,Pergub Jateng No. 35 Tahun 2024,49
Jamu,Kadar Air,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,49
Jamu,Waktu hancur,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,49
Jamu,Keseragaman bobot / volume,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,49
Jamu,Timbel (Pb),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,49
Jamu,Kadmium (Cd),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,49
Jamu,Timah (Sn),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,49
Jamu,Raksa (Hg),,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,49
Jamu,Cemaran Arsen (As),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,49
Jamu,ALT,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,49
Jamu,Kapang,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,49
Jamu,Khamir,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,49
Jamu,Escherichia Coli,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,49
Jamu,Salmonella,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,49
Jamu,Staphylococcus Aureus,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,49
Jamu,Pseudomonas Aeruginosa,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,49
Cengkeh,Ukuran,,per sampel,15000,Pergub Jateng No. 35 Tahun 2024,49
Cengkeh,Warna,,per sampel,15000,Pergub Jateng No. 35 Tahun 2024,49
Cengkeh,Bau,,per sampel,15000,Pergub Jateng No. 35 Tahun 2024,49
Cengkeh,Bahan asing,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,49
Cengkeh,Gagang cengkeh,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,49
Cengkeh,Cengkeh inferior,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,49
Cengkeh,Cengkeh rusak,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,49
Cengkeh,Kadar air,,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,49
Cengkeh,Kadar minyak atsiri,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,49
Cengkeh,Bahan asing,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,49
Biji Pala,Kadar air,,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,49
Biji Pala,Biji berkapang,,per sampel,20000,Pergub Jateng No. 35 Tahun 2024,49
Biji Pala,Serangga utuh mati,,per sampel,20000,Pergub Jateng No. 35 Tahun 2024,49
Biji Pala,Kotoran mamalia,,per sampel,20000,Pergub Jateng No. 35 Tahun 2024,49
Biji Pala,Kotoran binatang lain,,per sampel,20000,Pergub Jateng No. 35 Tahun 2024,49
Biji Pala,Benda asing,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,49
Biji Pala,Jumlah biji per 1/2 kg,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,49
Biji Pala,Biji rusak akibat serangga,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,49
Biji Pala,Biji pecah dan rapuh,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,49
Biji Pala,Biji keriput,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,50
Biji Pala,Keseragaman biji,,per sampel,50000,Pergub Jateng No. 35 Tahun 2024,50
Biji Pala,Kontaminasi jamur,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,50
Fuli,Keadaan visual,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,50
Fuli,Kontaminasi jamur,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,50
Fuli,Kadar air,,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,50
Fuli,Kotoran mamalia,,per sampel,20000,Pergub Jateng No. 35 Tahun 2024,50
Fuli,Kotoran binatang lain,,per sampel,20000,Pergub Jateng No. 35 Tahun 2024,50
Fuli,Benda asing,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,50
Fuli,Serangga utuh mati,,per sampel,20000,Pergub Jateng No. 35 Tahun 2024,50
Fuli,Fuli berkapang,,per sampel,20000,Pergub Jateng No. 35 Tahun 2024,50
Fuli,Cemaran serangga,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,50
Fuli,Kadar minyak atsiri,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,50
Fuli,Kadar aflatoxin,,per sampel,1500000,Pergub Jateng No. 35 Tahun 2024,50
Nutrition Facts,Kalori,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,50
Nutrition Facts,Karbohidrat,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,50
Nutrition Facts,Air,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,50
Nutrition Facts,Abu,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,50
Nutrition Facts,Lemak,,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,50
Nutrition Facts,Protein,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,50
Nutrition Facts,Lemak jenuh,,per sampel,1500000,Pergub Jateng No. 35 Tahun 2024,50
Nutrition Facts,Kolesterol,,per sampel,500000,Pergub Jateng No. 35 Tahun 2024,50
Nutrition Facts,Serat total,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,50
Nutrition Facts,Gula,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,50
Nutrition Facts,Vitamin A,,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,50
Nutrition Facts,Vitamin C,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,50
Nutrition Facts,Natrium (Na),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,50
Nutrition Facts,Kalsium (Ca),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,50
Nutrition Facts,Besi (Fe),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,50
Nutrition Facts,Kalium (K),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,50
Nutrition Facts,Perhitungan AKG,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,50
Nutrition Facts,Kalori dari lemak,,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,50
Garam,Warna,,1 sample,15000,Pergub Jateng No. 35 Tahun 2024,50
Garam,Bau,,1 sample,15000,Pergub Jateng No. 35 Tahun 2024,50
Garam,rasa,,1 sample,15000,Pergub Jateng No. 35 Tahun 2024,50
Garam,kadar air (metoda oven),,1 sample,60000,Pergub Jateng No. 35 Tahun 2024,50
Garam,Kadar Natrium klorida (NaCl),,1 sample,90000,Pergub Jateng No. 35 Tahun 2024,50
